condition_id,occurrence_id,condition_template_id,case_id,question_bank_id,chunk_id,batch,source_version,question_type,exam_date,exam_site,source_docx,source_page,source_row_index,condition_index,condition_marker,condition_type,raw_text,normalized_values,units,waypoint_refs,latlon_text,angle_values,speed_values,height_values,distance_values,quality_flags
gcond_f5304b44c75a,gcond_f5304b44c75a,gctpl_7b1541b12643,gsec_139b346556e3,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_24,2026H1,2026H1,航向相同相反题型,2026-03-27,广西01考场,航向相同相反题型-考试条件提取.docx,25,3,3,一：,coordinate;takeoff_return,起飞点经纬度： N:28°39′30” E:115°56′32”,28;39;30;115;56;32,°;度,起飞点,N:28°39′30”;E:115°56′32”,28°;115°,,,,
gcond_338935ebda75,gcond_338935ebda75,gctpl_27f320c7e0b4,gsec_139b346556e3,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_24,2026H1,2026H1,航向相同相反题型,2026-03-27,广西01考场,航向相同相反题型-考试条件提取.docx,25,4,4,二：,bearing_angle;takeoff_return,本场风向：西北风， 起飞点到①点航向为逆 风，起飞点距离①点120 米。,120,米,起飞点;①;起飞点;①,,,,,120 米,
gcond_bdf7a16e1d27,gcond_bdf7a16e1d27,gctpl_28bde3fde6f9,gsec_139b346556e3,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_24,2026H1,2026H1,航向相同相反题型,2026-03-27,广西01考场,航向相同相反题型-考试条件提取.docx,25,5,5,三：,bearing_angle,②→③的航向和起飞 点到①点的航向相同。,,,②;③;①,,,,,,
gcond_44ffb339dffe,gcond_44ffb339dffe,gctpl_9d72f0b410a1,gsec_055f9ff14e17,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_25,2026H1,2026H1,航向相同相反题型,2026-03-27,广西01考场,航向相同相反题型-考试条件提取.docx,26,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞前规划一个等腰直角三角形并 循环执行，①②边长为a1,①③边长为a2,∠①为直角，航线相对 地面高度b，水平速度为c，垂直速度为d，转弯方式为停止转弯， 停留时间不要求；",1;2,度,①;②;①;③;①,,,,,,
gcond_b6025ce5aa68,gcond_b6025ce5aa68,gctpl_167159c678a0,gsec_055f9ff14e17,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_25,2026H1,2026H1,航向相同相反题型,2026-03-27,广西01考场,航向相同相反题型-考试条件提取.docx,26,2,2,(二),speed_height;bearing_angle,"a1、a2值建议为30米，b值建议为30米，c值建议 为3m/s,d值建议为1m/s。(航线方位及各数值可由委任代表按实 际情况进行调整，考题以委任代表规定数值为准)",1;2;30;30;3;1,m/s;米,,,,3m/s;1m/s,,,
gcond_795b638752fa,gcond_795b638752fa,gctpl_a1379cafbbdd,gsec_055f9ff14e17,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_25,2026H1,2026H1,航向相同相反题型,2026-03-27,广西01考场,航向相同相反题型-考试条件提取.docx,26,3,3,一：,coordinate;takeoff_return,"起飞点经纬度： N:28°39′30"" E:115°56'32”",28;39;30;115;56;32,°;度,起飞点,"N:28°39′30"";E:115°56'32”",28°;115°,,,,
gcond_756b9a4b19c9,gcond_756b9a4b19c9,gctpl_27f320c7e0b4,gsec_055f9ff14e17,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_25,2026H1,2026H1,航向相同相反题型,2026-03-27,广西01考场,航向相同相反题型-考试条件提取.docx,26,4,4,二：,bearing_angle;takeoff_return,本场风向：西北风， 起飞点到①点航向为逆 风，起飞点距离①点120 米。,120,米,起飞点;①;起飞点;①,,,,,120 米,
gcond_027ef8a0f012,gcond_027ef8a0f012,gctpl_28bde3fde6f9,gsec_055f9ff14e17,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_25,2026H1,2026H1,航向相同相反题型,2026-03-27,广西01考场,航向相同相反题型-考试条件提取.docx,26,5,5,三：,bearing_angle,②→③的航向和起飞 点到①点的航向相同。,,,②;③;①,,,,,,
gcond_7c97a84b64e2,gcond_7c97a84b64e2,gctpl_9322e71b378d,gsec_22e8afac8554,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_26,2026H1,2026H1,航向相同相反题型,2026-03-27,贵州01考场,航向相同相反题型-考试条件提取.docx,27,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个等腰直角三角形并循环执行，①②边长为a1，①③ 边长为a2,∠①为直角，航线相对地面高度b,水平速度为c,垂直速度为d, 转弯方式为停止转弯，停留时间5$。",1;2;5,度,①;②;①;③;①,,,,,,
gcond_2841390f6c15,gcond_2841390f6c15,gctpl_95026e165c32,gsec_22e8afac8554,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_26,2026H1,2026H1,航向相同相反题型,2026-03-27,贵州01考场,航向相同相反题型-考试条件提取.docx,27,2,2,(二),speed_height,a1、a2值为50米，b值为50米，c值为3m/s。d值为2m/s。,1;2;50;50;3;2,m/s;米,,,,3m/s;2m/s,,,
gcond_f5023a7b4a2b,gcond_f5023a7b4a2b,gctpl_e71ab1a7326b,gsec_22e8afac8554,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_26,2026H1,2026H1,航向相同相反题型,2026-03-27,贵州01考场,航向相同相反题型-考试条件提取.docx,27,3,3,1、,coordinate;geometry;takeoff_return,"起飞点经纬度： N:28°39'30” 任务航线示意图： E:115°56′32""",28;39;30;115;56;32,°;度,起飞点,"N:28°39'30”;E:115°56′32""",28°;115°,,,,
gcond_2e388b05e352,gcond_2e388b05e352,gctpl_0e32faa7fa35,gsec_22e8afac8554,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_26,2026H1,2026H1,航向相同相反题型,2026-03-27,贵州01考场,航向相同相反题型-考试条件提取.docx,27,4,4,2、,other,当地风向：西北风 H-1逆风飞行，H距离1 点120米。,1;1;120,米,,,,,,120米,
gcond_c8095fc052a1,gcond_c8095fc052a1,gctpl_91018c233401,gsec_22e8afac8554,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_26,2026H1,2026H1,航向相同相反题型,2026-03-27,贵州01考场,航向相同相反题型-考试条件提取.docx,27,5,5,3、,bearing_angle,2-3的航向和H-1的航 向相反。,2;3;1,,2,,,,,,
gcond_8498e942d5b5,gcond_8498e942d5b5,gctpl_3139d832addf,gsec_9810902d29c0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_27,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,28,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个闭合等边三角形并循环执行，边长为a,所有航线 相对地面高度为b，水平速度为c,垂直速度为d，转弯方式为停止转弯，停 留时间5s;",5,s;度,,,,,,,
gcond_3b0f20cd63b7,gcond_3b0f20cd63b7,gctpl_401b1e1c6d37,gsec_9810902d29c0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_27,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,28,2,2,(二),speed_height,"a值为50米，b值为50米，c值为3m/s,d值为2m/s。",50;50;3;2,m/s;米,,,,3m/s;2m/s,,,
gcond_6396e2d86ef1,gcond_6396e2d86ef1,gctpl_e3933a5ede0b,gsec_9810902d29c0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_27,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,28,3,3,一：,coordinate;takeoff_return,"起飞点经纬度： E:119°59′59"" N:30°11'49""",119;59;59;30;11;49,°;度,起飞点,"E:119°59′59"";N:30°11'49""",119°;30°,,,,
gcond_d0a4f0f4f83b,gcond_d0a4f0f4f83b,gctpl_3d990f724db3,gsec_9810902d29c0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_27,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,28,4,4,二：,other,本场风向：西北风， H到①点逆风， H距离②点120米。,120,米,①;②,,,,,120米,
gcond_7d0fbfcddbba,gcond_7d0fbfcddbba,gctpl_43fcd4b47b5d,gsec_9810902d29c0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_27,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,28,5,5,三：,bearing_angle,H-②的航向和②-①的 航向相反。,,,②;②;①,,,,,,
gcond_4bf37c72905f,gcond_4bf37c72905f,gctpl_c5af63cf46bd,gsec_e82c1c09fc9b,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_28,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,29,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,"与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个闭合等腰直角三角形并循环执行，①②边长为al, ①③边长为a2,∠①为直角，航线相对地面高度b，水平速度为c,垂直速 度为d，转弯方式为停止转弯，停留时间5S;",2;5,S;度,①;②;①;③;①,,,,,,
gcond_0e1cb55098f0,gcond_0e1cb55098f0,gctpl_95026e165c32,gsec_e82c1c09fc9b,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_28,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,29,2,2,(二),speed_height,a1、a2值为50米，b值为50米，c值为3m/s。d值为2m/s。,1;2;50;50;3;2,m/s;米,,,,3m/s;2m/s,,,
gcond_93fd0aa12f23,gcond_93fd0aa12f23,gctpl_02e8fd64fa36,gsec_e82c1c09fc9b,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_28,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,29,3,3,一：,coordinate;takeoff_return,"起飞点经纬度： E:119°59'59"" N:30°11'49”",119;59;59;30;11;49,°;度,起飞点,"E:119°59'59"";N:30°11'49”",119°;30°,,,,
gcond_40317bbd0457,gcond_40317bbd0457,gctpl_3d990f724db3,gsec_e82c1c09fc9b,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_28,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,29,4,4,二：,other,本场风向：西北风， H到①点逆风， H距离②点120米。,120,米,①;②,,,,,120米,
gcond_7eb2da6d685f,gcond_7eb2da6d685f,gctpl_43fcd4b47b5d,gsec_e82c1c09fc9b,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_28,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,29,5,5,三：,bearing_angle,H-②的航向和②-①的 航向相反。,,,②;②;①,,,,,,
gcond_d412ec3df251,gcond_d412ec3df251,gctpl_fe8067fc39e7,gsec_12c00725c299,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_29,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,30,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle,"与 的相对方位由委任代表根据 现场环境等情况进行决定。规划扫描航线要求不闭合不循环。航线长 度为a,航线间隔为b,航线相对地面高度为c,水平速度为d,垂 直速度为e，转弯模式为停止转弯，停留时间不作要求；",,度,,,,,,,
gcond_066cf2f35240,gcond_066cf2f35240,gctpl_eb14ee22a11e,gsec_12c00725c299,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_29,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,30,2,2,(二),coordinate;speed_height,"a值为300米，b值为100米，c值为300m,d值为3m/s, e值为2m/s。",300;100;300;3;2,m;m/s;米,,,,3m/s;2m/s,,,
gcond_e048cdbcd1d9,gcond_e048cdbcd1d9,gctpl_9e75c473404b,gsec_12c00725c299,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_29,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,30,3,3,一：,coordinate;takeoff_return,"起飞点经纬度： 9 E:114°59′59"" N:30°11'49”",9;114;59;59;30;11;49,°;度,起飞点;9,"E:114°59′59"";N:30°11'49”",114°;30°,,,,
gcond_81d4b0c0dee1,gcond_81d4b0c0dee1,gctpl_169fb97a6874,gsec_12c00725c299,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_29,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,30,4,4,二：,geometry,本场风向：西南风， 任务航线示意图 H到①点逆风， H距离②点120米。,120,米,①;②,,,,,120米,
gcond_32634235e2de,gcond_32634235e2de,gctpl_43fcd4b47b5d,gsec_12c00725c299,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_29,2026H1,2026H1,航向相同相反题型,2026-03-27,浙江01考场,航向相同相反题型-考试条件提取.docx,30,5,5,三：,bearing_angle,H-②的航向和②-①的 航向相反。,,,②;②;①,,,,,,
gcond_5c2e116c58eb,gcond_5c2e116c58eb,gctpl_d027b19ac2a4,gsec_75268d887784,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_30,2026H1,2026H1,航向相同相反题型,2026-03-28,福建02考场,航向相同相反题型-考试条件提取.docx,31,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个五边形并循环执 行，①②边及②③边的边长为a,∠②=∠④=∠①为90°，航线相 对地面高度为b，水平速度为c，转弯模式为停止转弯，各点停留 时间为e;",90,°;度,起飞点;①;②;②;③;②;④;①,,90°,,,,
gcond_949d418f0809,gcond_949d418f0809,gctpl_2dc5b9c4bd68,gsec_75268d887784,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_30,2026H1,2026H1,航向相同相反题型,2026-03-28,福建02考场,航向相同相反题型-考试条件提取.docx,31,2,2,(二),coordinate;speed_height;bearing_angle,"a值为30米，b值为30米，c值为3m/s,e值 为2s。 (航线方位及各数值可由委任代表按实际情况进行调整，考 题以委任代表规定数值为准)",30;30;3;2,m/s;s;米,,,,3m/s,,,
gcond_200b26e2bc7c,gcond_200b26e2bc7c,gctpl_57b605cad871,gsec_75268d887784,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_30,2026H1,2026H1,航向相同相反题型,2026-03-28,福建02考场,航向相同相反题型-考试条件提取.docx,31,3,3,1、,coordinate,"②点坐标： E:112°42'36"" N:25°12'18""",112;42;36;25;12;18,°,②,"E:112°42'36"";N:25°12'18""",112°;25°,,,,
gcond_186c4e1496a2,gcond_186c4e1496a2,gctpl_0cd60efcab52,gsec_75268d887784,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_30,2026H1,2026H1,航向相同相反题型,2026-03-28,福建02考场,航向相同相反题型-考试条件提取.docx,31,4,4,2、,bearing_angle,H到①点距离50米 H-②点航向于②-①点 航向相反,50,米,①;②;②;①,,,,,50米,
gcond_563f023f22a4,gcond_563f023f22a4,gctpl_e2aa2bed87ca,gsec_75268d887784,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_30,2026H1,2026H1,航向相同相反题型,2026-03-28,福建02考场,航向相同相反题型-考试条件提取.docx,31,5,5,3、,other,②点位于H西偏北30°,30,°,②,,30°,,,,
gcond_3350972d2102,gcond_3350972d2102,gctpl_94ace34b940b,gsec_0092b34a2746,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_31,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,32,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry,"规划一个闭合等腰直角三角形并循环执行，①②边长为a1,①③边 长为a2,∠①为直角，航线相对地面高度b,水平速度为c,垂直速度为d, 转弯方式为停止转弯，停留时间为5S；",1;2;5,S;度,①;②;①;③;①,,,,,,
gcond_ea789ec56f5f,gcond_ea789ec56f5f,gctpl_e2a389225d7c,gsec_0092b34a2746,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_31,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,32,2,2,(二),speed_height,"a1、a2值为50米，b值为50米，c值为3m/s,d值为2m/s。",1;2;50;50;3;2,m/s;米,,,,3m/s;2m/s,,,
gcond_0530cc9bd137,gcond_0530cc9bd137,gctpl_7ead678e5e55,gsec_0092b34a2746,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_31,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,32,3,3,二：,bearing_angle;geometry;takeoff_return,起飞点到任务航线2点 的距离是100米。 起飞点到2点和2点到3点的 航向相反,2;100;2;2;3,米,起飞点;起飞点,,,,100米,100米,
gcond_165cf939fe3d,gcond_165cf939fe3d,gctpl_9317c7ddde04,gsec_0092b34a2746,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_31,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,32,4,4,三：,takeoff_return,2号点位于起飞点 西偏南15°,2;15,°,起飞点,,15°,,,,
gcond_b0372fb0a280,gcond_b0372fb0a280,gctpl_406af964d318,gsec_b0445e980e6a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_32,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,33,1,1,(一),coordinate;speed_height;turn_hold_loop;bearing_angle;geometry,"按图规划一个闭合四边形并循环执行，①②边、②③边边 长为a,③④边边长为b,∠①=∠②=90°航线相对地面高度为c, 水平速度为d，垂直速度为e,转弯模式为停止转弯，停留时间5s；",90;5,s;°;度,①;②;②;③;③;④;①;②,,90°,,,,
gcond_63adfbdacdcd,gcond_63adfbdacdcd,gctpl_5d31f8e63ce0,gsec_b0445e980e6a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_32,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,33,2,2,(二),coordinate;speed_height,"a值为200米，b值为400米，c值为300m,d值为 3m/s,e值为2m/s。",200;400;300;3;2,m;m/s;米,,,,3m/s;2m/s,,,
gcond_8c3737a9c36e,gcond_8c3737a9c36e,gctpl_a328ef5c3949,gsec_b0445e980e6a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_32,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,33,3,3,一：,coordinate;takeoff_return,起飞点经纬度： N:28°39′30” E:115°56'32”,28;39;30;115;56;32,°;度,起飞点,N:28°39′30”;E:115°56'32”,28°;115°,,,,
gcond_e504e231e814,gcond_e504e231e814,gctpl_6e3cc31daa0f,gsec_b0445e980e6a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_32,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,33,4,4,二：,bearing_angle;geometry;takeoff_return,起飞点到任务航线1 点的距离是100米。 起飞点到1点和4点到3 点航向相同。,1;100;1;4;3,米,起飞点;起飞点,,,,100米,100米,
gcond_82528889d2d7,gcond_82528889d2d7,gctpl_ced1fcb89b3a,gsec_b0445e980e6a,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_32,2026H1,2026H1,航向相同相反题型,2026-03-28,安徽01考场,航向相同相反题型-考试条件提取.docx,33,5,5,三：,other,3号点位于4号点 西偏北15°,3;4;15,°,,,15°,,,,
gcond_f7ba3d8ae501,gcond_f7ba3d8ae501,gctpl_bec64a4aa15d,gsec_7c3da5c6fed3,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_33,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,34,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个闭合图形并循环 执行，各点之间距离不小于20米，①点相对地面高度为a,②点相 对地面高度为b，③点相对地面高度为c，④点相对地面高度为d, 水平速度为f,∠①=∠②=∠③=∠④=45°转弯模式为停止转弯， 停留时间不作要求；",20;45,°;度;米,起飞点;①;②;③;④;①;②;③;④,,45°,,20米,20米,
gcond_ea4f411fc8c9,gcond_ea4f411fc8c9,gctpl_89ca33d2124a,gsec_7c3da5c6fed3,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_33,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,34,2,2,(二),speed_height;bearing_angle,"a值为20米，b值为25米，c值为30m,d值为25m, f值为3m/s。(航线方位及各数值可由委任代表按实际情况进行调 整，考题以委任代表规定数值为准)",20;25;30;25;3,m;m/s;米,,,,3m/s,,,
gcond_bb5121b34179,gcond_bb5121b34179,gctpl_7992a7671a81,gsec_7c3da5c6fed3,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_33,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,34,3,3,1、,coordinate;takeoff_return,"起飞点经纬度： N:28°23'37” E:113°46′33""",28;23;37;113;46;33,°;度,起飞点,"N:28°23'37”;E:113°46′33""",28°;113°,,,,
gcond_85d81bf0a00b,gcond_85d81bf0a00b,gctpl_71a647454c46,gsec_7c3da5c6fed3,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_33,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,34,4,4,2、,bearing_angle,"H-2点距离180m,H-2的航向 和1-2的航向相反",2;180;2;1;2,m,,,,,,180m,
gcond_1e05f06d58f9,gcond_1e05f06d58f9,gctpl_767514510c0a,gsec_7c3da5c6fed3,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_33,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,34,5,5,3、,takeoff_return,任务1点位于H点的南偏西 20°方向,1;20,°,H点,,20°,,,,
gcond_1dde55527604,gcond_1dde55527604,gctpl_df7d4968000b,gsec_9676349967f0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_34,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,35,1,1,(一),speed_height;turn_hold_loop;bearing_angle;geometry;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞点前规划一个六边形并循环执行， 边长为a，①②③航点相对地面高度为b,④⑤⑥航点相对地面高度 为c，水平速度为d，转弯方式为停止转弯，各点停留时间为f;",,度,起飞点;①;②;③;④;⑤;⑥,,,,,,
gcond_59bd1678bb99,gcond_59bd1678bb99,gctpl_da649a3d8102,gsec_9676349967f0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_34,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,35,2,2,(二),speed_height;bearing_angle,"a值为30米（误差≤±3米），b值为25米，c值 为30m,d值为2m/s,f值为2s。(航线方位及各数值可由委任代 表按实际情况进行调整，考题以委任代表规定数值为准)",30;3;25;30;2;2,m;m/s;s;米,,,,2m/s,,,
gcond_d85916500052,gcond_d85916500052,gctpl_d441c5f944f4,gsec_9676349967f0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_34,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,35,3,3,1、,coordinate;takeoff_return,"起飞点经纬度： :28°23′37"" E:113°46′33”",28;23;37;113;46;33,°;度,起飞点,E:113°46′33”,28°;113°,,,,possible_incomplete_latlon_pair
gcond_442b58afa184,gcond_442b58afa184,gctpl_71a647454c46,gsec_9676349967f0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_34,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,35,4,4,2、,bearing_angle,"H-2点距离180m,H-2的航向 和1-2的航向相反",2;180;2;1;2,m,,,,,,180m,
gcond_0045a8d83701,gcond_0045a8d83701,gctpl_7c29f1b56546,gsec_9676349967f0,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_34,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,35,5,5,3、,takeoff_return,任务1点位于H点的南偏西 ☆： 20°方向,1;20,°,H点,,20°,,,,
gcond_746644e72ad8,gcond_746644e72ad8,gctpl_1f2f1eb0a4e6,gsec_d9d9cfd89561,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_35,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,36,1,1,(一),speed_height;turn_hold_loop;bearing_angle;takeoff_return,"与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划扫描航线，航线长度 为a,航线间隔为b,航线相对地面高度为c,水平速度为d,转弯 模式为停止转弯，各点停留时间不作要求；",,度,起飞点,,,,,,
gcond_6a45548482fb,gcond_6a45548482fb,gctpl_97520118456f,gsec_d9d9cfd89561,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_35,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,36,2,2,(二),speed_height;bearing_angle,"a值为30米（误差≤±3米），b值为10米（误差 ≤±1米)，c值为30m,d值为3m/s。 (航线方位及各数值 可由委任代表按实际情况进行调整，考题以委任代表规定数值为准)",30;3;10;1;30;3,m;m/s;米,,,,3m/s,,,
gcond_9a88d1d4d884,gcond_9a88d1d4d884,gctpl_f8416290d338,gsec_d9d9cfd89561,qbank_7f9e06c80aa9,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_35,2026H1,2026H1,航向相同相反题型,2026-03-29,甘肃01考场,航向相同相反题型-考试条件提取.docx,36,3,3,1、,coordinate;takeoff_return,起飞点经纬度： N:28°23′37” E:113°46′33”,28;23;37;113;46;33,°;度,起飞点,N:28°23′37”;E:113°46′33”,28°;113°,,,,
