case_id,question_bank_id,document_id,chunk_id,doc_name,batch,source_version,exam_period_start,exam_period_end,exam_scope,question_type,source_docx,source_relative_path,source_page,declared_doc_pages,declared_doc_conditions,exam_site,province,exam_room,exam_date,condition_count,skill_labels,quality_flags,raw_text
gsec_171b7ba82c14,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_21,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,22,118,596,黑龙江01考场,黑龙江,01考场,2026-03-24,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"黑龙江01考场地面站真题 | 日期：2026.03.24
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。规划扫描航线要求不闭合不循环。航线长 度为a,航线间隔为b,航线相对地面高度为c,水平速度为d,垂 直速度为e，转弯模式为停止转弯，停留时间不作要求；
(二) a值为300米，b值为100米，c值为80m,d值为5m/s, e值为2m/s。
1、 起飞点经纬度： N:43°7'24” E:125°34'4""
2、 起飞点到任务航 任务航线示意图： 线2点的距离是100 米。 起飞点-2点和2点-3 点航向相同。
3、 3号点位于起飞 点SE方位。"
gsec_469162ed4ec2,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_22,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,23,118,596,重庆02考场,重庆,02考场,2026-03-25,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"重庆02考场地面站真题 | 日期：2026.03.25
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。规划扫描航线要求不闭合不循环，航线长 度为a,航线间隔为b，航线相对地面高度为c,水平速度为d,垂 直速度为e,转弯模式为停止转弯，停留时间不作要求；
(二) a值为300米，b值为100米，c值为300m,d值为5m/s, e值为4m/s
1、 起飞点经纬度： N:36°36′52” 7 E:110°38′24”
2、 起飞点到任务航线 2点的距离是100米。 起飞点到2点和2点到3点 1 航向相同。
3、 3号点位于起飞点SE 方位。"
gsec_c2754c70ce4f,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_23,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,24,118,596,重庆02考场,重庆,02考场,2026-03-25,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"重庆02考场地面站真题 | 日期：2026.03.25
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图规划一个四边形并循环执行，①②边 ②③边边长为a,③④边边长为b，∠②=∠③=90°航线相对地 面高度为c，水平速度为d，垂直速度为e,转弯模式为停止转弯， 停留时间8s;
(二) a值为200米，b值为300米，c值为300m,d值为 4m/s,e值为3m/s。
1、 起飞点经纬度： N:26°37′40” 任务航线示意图： E:118°55′31""
2、 起飞点到任务航线2点 的距离是100米。 起飞点1点和2点到1点航 向相同。
3、 1号点位于起飞点SE方 位。"
gsec_139b346556e3,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_24,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,25,118,596,广西01考场,广西,01考场,2026-03-27,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"广西01考场地面站真题 | 日期：2026.03.27
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞点前规划一个等边三角形并循环执 行，边长为a，航线相对地面高度为b，水平速度为c,垂直速度为 d,转弯方式为停止转弯，停留时间5s；
(二) a值建议为50米，b值建议为50米，c值建议为3m/s, d值为2m/s。(航线方位及各数值可由委任代表按实际情况进行调整， 考题以委任代表规定数值为准)
一： 起飞点经纬度： N:28°39′30” E:115°56′32”
二： 本场风向：西北风， 起飞点到①点航向为逆 风，起飞点距离①点120 米。
三： ②→③的航向和起飞 点到①点的航向相同。"
gsec_055f9ff14e17,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_25,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,26,118,596,广西01考场,广西,01考场,2026-03-27,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"广西01考场地面站真题 | 日期：2026.03.27
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞前规划一个等腰直角三角形并 循环执行，①②边长为a1,①③边长为a2,∠①为直角，航线相对 地面高度b，水平速度为c，垂直速度为d，转弯方式为停止转弯， 停留时间不要求；
(二) a1、a2值建议为30米，b值建议为30米，c值建议 为3m/s,d值建议为1m/s。(航线方位及各数值可由委任代表按实 际情况进行调整，考题以委任代表规定数值为准)
一： 起飞点经纬度： N:28°39′30"" E:115°56'32”
二： 本场风向：西北风， 起飞点到①点航向为逆 风，起飞点距离①点120 米。
三： ②→③的航向和起飞 点到①点的航向相同。"
gsec_22e8afac8554,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_26,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,27,118,596,贵州01考场,贵州,01考场,2026-03-27,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"贵州01考场地面站真题 | 日期：2026.03.27
(一) 与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个等腰直角三角形并循环执行，①②边长为a1，①③ 边长为a2,∠①为直角，航线相对地面高度b,水平速度为c,垂直速度为d, 转弯方式为停止转弯，停留时间5$。
(二) a1、a2值为50米，b值为50米，c值为3m/s。d值为2m/s。
1、 起飞点经纬度： N:28°39'30” 任务航线示意图： E:115°56′32""
2、 当地风向：西北风 H-1逆风飞行，H距离1 点120米。
3、 2-3的航向和H-1的航 向相反。"
gsec_9810902d29c0,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_27,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,28,118,596,浙江01考场,浙江,01考场,2026-03-27,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"浙江01考场地面站真题 | 日期：2026.03.27
(一) 与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个闭合等边三角形并循环执行，边长为a,所有航线 相对地面高度为b，水平速度为c,垂直速度为d，转弯方式为停止转弯，停 留时间5s;
(二) a值为50米，b值为50米，c值为3m/s,d值为2m/s。
一： 起飞点经纬度： E:119°59′59"" N:30°11'49""
二： 本场风向：西北风， H到①点逆风， H距离②点120米。
三： H-②的航向和②-①的 航向相反。"
gsec_e82c1c09fc9b,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_28,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,29,118,596,浙江01考场,浙江,01考场,2026-03-27,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"浙江01考场地面站真题 | 日期：2026.03.27
(一) 与 的相对方位由委任代表根据现场环境 等情况进行决定。规划一个闭合等腰直角三角形并循环执行，①②边长为al, ①③边长为a2,∠①为直角，航线相对地面高度b，水平速度为c,垂直速 度为d，转弯方式为停止转弯，停留时间5S;
(二) a1、a2值为50米，b值为50米，c值为3m/s。d值为2m/s。
一： 起飞点经纬度： E:119°59'59"" N:30°11'49”
二： 本场风向：西北风， H到①点逆风， H距离②点120米。
三： H-②的航向和②-①的 航向相反。"
gsec_12c00725c299,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_29,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,30,118,596,浙江01考场,浙江,01考场,2026-03-27,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"浙江01考场地面站真题 | 日期：2026.03.27
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。规划扫描航线要求不闭合不循环。航线长 度为a,航线间隔为b,航线相对地面高度为c,水平速度为d,垂 直速度为e，转弯模式为停止转弯，停留时间不作要求；
(二) a值为300米，b值为100米，c值为300m,d值为3m/s, e值为2m/s。
一： 起飞点经纬度： 9 E:114°59′59"" N:30°11'49”
二： 本场风向：西南风， 任务航线示意图 H到①点逆风， H距离②点120米。
三： H-②的航向和②-①的 航向相反。"
gsec_75268d887784,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_30,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,31,118,596,福建02考场,福建,02考场,2026-03-28,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"福建02考场地面站真题 | 日期：2026.03.28
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个五边形并循环执 行，①②边及②③边的边长为a,∠②=∠④=∠①为90°，航线相 对地面高度为b，水平速度为c，转弯模式为停止转弯，各点停留 时间为e;
(二) a值为30米，b值为30米，c值为3m/s,e值 为2s。 (航线方位及各数值可由委任代表按实际情况进行调整，考 题以委任代表规定数值为准)
1、 ②点坐标： E:112°42'36"" N:25°12'18""
2、 H到①点距离50米 H-②点航向于②-①点 航向相反
3、 ②点位于H西偏北30°"
gsec_0092b34a2746,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_31,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,32,118,596,安徽01考场,安徽,01考场,2026-03-28,4,航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"安徽01考场地面站真题 | 日期：2026.03.28
(一) 规划一个闭合等腰直角三角形并循环执行，①②边长为a1,①③边 长为a2,∠①为直角，航线相对地面高度b,水平速度为c,垂直速度为d, 转弯方式为停止转弯，停留时间为5S；
(二) a1、a2值为50米，b值为50米，c值为3m/s,d值为2m/s。
二： 起飞点到任务航线2点 的距离是100米。 起飞点到2点和2点到3点的 航向相反
三： 2号点位于起飞点 西偏南15°"
gsec_b0445e980e6a,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_32,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,33,118,596,安徽01考场,安徽,01考场,2026-03-28,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"安徽01考场地面站真题 | 日期：2026.03.28
(一) 按图规划一个闭合四边形并循环执行，①②边、②③边边 长为a,③④边边长为b,∠①=∠②=90°航线相对地面高度为c, 水平速度为d，垂直速度为e,转弯模式为停止转弯，停留时间5s；
(二) a值为200米，b值为400米，c值为300m,d值为 3m/s,e值为2m/s。
一： 起飞点经纬度： N:28°39′30” E:115°56'32”
二： 起飞点到任务航线1 点的距离是100米。 起飞点到1点和4点到3 点航向相同。
三： 3号点位于4号点 西偏北15°"
gsec_7c3da5c6fed3,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_33,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,34,118,596,甘肃01考场,甘肃,01考场,2026-03-29,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"甘肃01考场地面站真题 | 日期：2026.03.29
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个闭合图形并循环 执行，各点之间距离不小于20米，①点相对地面高度为a,②点相 对地面高度为b，③点相对地面高度为c，④点相对地面高度为d, 水平速度为f,∠①=∠②=∠③=∠④=45°转弯模式为停止转弯， 停留时间不作要求；
(二) a值为20米，b值为25米，c值为30m,d值为25m, f值为3m/s。(航线方位及各数值可由委任代表按实际情况进行调 整，考题以委任代表规定数值为准)
1、 起飞点经纬度： N:28°23'37” E:113°46′33""
2、 H-2点距离180m,H-2的航向 和1-2的航向相反
3、 任务1点位于H点的南偏西 20°方向"
gsec_9676349967f0,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_34,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,35,118,596,甘肃01考场,甘肃,01考场,2026-03-29,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;possible_incomplete_latlon_pair;source_gap,"甘肃01考场地面站真题 | 日期：2026.03.29
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。于起飞点前规划一个六边形并循环执行， 边长为a，①②③航点相对地面高度为b,④⑤⑥航点相对地面高度 为c，水平速度为d，转弯方式为停止转弯，各点停留时间为f;
(二) a值为30米（误差≤±3米），b值为25米，c值 为30m,d值为2m/s,f值为2s。(航线方位及各数值可由委任代 表按实际情况进行调整，考题以委任代表规定数值为准)
1、 起飞点经纬度： :28°23′37"" E:113°46′33”
2、 H-2点距离180m,H-2的航向 和1-2的航向相反
3、 任务1点位于H点的南偏西 ☆： 20°方向"
gsec_d9d9cfd89561,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_35,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,36,118,596,甘肃01考场,甘肃,01考场,2026-03-29,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"甘肃01考场地面站真题 | 日期：2026.03.29
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划扫描航线，航线长度 为a,航线间隔为b,航线相对地面高度为c,水平速度为d,转弯 模式为停止转弯，各点停留时间不作要求；
(二) a值为30米（误差≤±3米），b值为10米（误差 ≤±1米)，c值为30m,d值为3m/s。 (航线方位及各数值 可由委任代表按实际情况进行调整，考题以委任代表规定数值为准)
1、 起飞点经纬度： N:28°23′37” E:113°46′33”
2、 H-2点距离180m,H-2的航向 和1-2的航向相反
3、 任务1点位于H点的南偏西 20°方向"
gsec_467c41f7145a,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_36,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,37,118,596,甘肃01考场,甘肃,01考场,2026-03-29,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"甘肃01考场地面站真题 | 日期：2026.03.29
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图于起飞点前规划一个五边形并循环执 行，①②边及②③边的边长为a,∠②=∠④=∠①为90°，航线相 对地面高度为b，水平速度为℃，转弯模式为停止转弯，各点停留 时间为e;
(二) a值为30米，b值为30米，c值为3m/s,e 值为2s。(航线方位及各数值可由委任代表按实际情况进行调整， 考题以委任代表规定数值为准)
1、 起飞点经纬度： N:28°23'37"" E:113°46′33”
2、 H-2点距离180m,H-2的航向 1 和1-2的航向相反
3、 任务1点位于H点的南偏西 20°方向"
gsec_69a83576b9b7,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_37,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,38,118,596,广东01考场,广东,01考场,2026-03-21,4,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"广东01考场地面站真题 | 日期：2026.03.21
(一) 规划扫描航线要求不闭合不循环，航线长度为a,航线间 隔为b,航线相对地面高度为c,水平速度为d,垂直速度为e,转弯 方式为停止转弯，各点停留时间为f；
(二) a值为300米，b值为100米，c值为300m,d值为3m/s, e值为2m/s,f值为10s。
二： 起飞点到任务 任务航线示意图： 航线2点的距离是 100米。 4 起飞点-2和2点-3点 航向相同。
三： 3号点位于起飞 点西偏北15°"
gsec_abe735962451,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_38,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,39,118,596,广东01考场,广东,01考场,2026-03-21,4,经纬度换算;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"广东01考场地面站真题 | 日期：2026.03.21
(一) 规划一个闭合五边形并循环执行，①②、②③、③④、④⑤、①⑤边 的边长为a,∠②=∠①为90°，航线相对地面高度为b，,水平速度为c,垂直 速度为d,转弯模式为停止转弯，各点停留时间为e；
(二) a值为50米，b值为50米，c值为3m/s,d值为2ms,e值为 10s。
二： 起飞点到任务航线 1点的距离是100米。 起飞点-1和1点-2点航 向相反。
三： 1号点位于起飞点 南偏东25°"
gsec_6042e726a747,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_39,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,40,118,596,广东01考场,广东,01考场,2026-03-21,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"广东01考场地面站真题 | 日期：2026.03.21
(一) 按图规划一个闭合四边形并循环执行，①②边、②③边边 长为a,③④边边长为b,∠②=∠③=90°航线相对地面高度为c, 水平速度为d，垂直速度为e,转弯模式为停止转弯，停留时间5s；
(二) a值为200米，b值为300米，c值为300m,d值为 3m/s,e值为2m/s。
一： 起飞点经纬度： N:28°39'30” E:115°56'32""
二： 起飞点到任务航线2 点的距离是100米。 起飞点-1点和2点-1点航 向相同。
三： 1点位于起飞点 SW方位。"
gsec_b92d8388f9ac,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_40,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,41,118,596,宁夏02考场,宁夏,02考场,2026-03-16,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"宁夏02考场地面站真题 | 日期：2026.03.16
(一) 与 的相对方位由委任代表根据现场环境等 情况进行决定。规划一个五边形并循环执行，①②边及②③边的边长为a, ∠②=∠④=∠①为90°，航线相对地面高度为b,水平速度为c,垂直速度 为d,转弯模式为停止转弯，各点停留时间为e；
(二) a值建议为50米，b值建议为50米，c值建议为3ms,d值建议 为2m/s,e值建议为10s。
1、 起飞点经纬度： N:28°23′37” E:113°46′33”
2、 起飞点到任务航线2 点的距离是180米。 起飞点-2和1点-2点航 向相反。
3、 1号点位于起飞点 NW方位。"
gsec_b9b0d729c3bb,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_41,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,42,118,596,宁夏02考场,宁夏,02考场,2026-03-16,5,经纬度换算;航向方位判断;夹角计算;速度高度参数设置;转弯停留循环设置;几何图形航线规划;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"宁夏02考场地面站真题 | 日期：2026.03.16
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。按图规划一个四边形并循环执行，①②边 ②③边边长为a,③④边边长为b,∠②=∠③=90°航线相对地 面高度为c，水平速度为d，垂直速度为e，转弯模式为停止转弯， 停留时间5s;
(二) a值为200米，b值为300米，c值为300m,d值为 3m/s,e值为2ml/s。
1、 起飞点经纬度： N:28°39'30” E:115°56'32""
2、 起飞点到任务航线2 点的距离是100米。 起飞点-1和2点-1点航 向相同。
3、 1号点位于起飞点 SW方位。"
gsec_ed745598ecb9,qbank_7f9e06c80aa9,doc_34949a77c6c0,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt_42,实操题库_地面站考试条件_2026H1_航向相同相反题型.txt,2026H1,2026H1,2026-01-01,2026-06-30,CAAC执照考试地面站实操真题考试条件,航向相同相反题型,航向相同相反题型-考试条件提取.docx,地面站考试真题（2026年1月-6月）/航向相同相反题型/航向相同相反题型-考试条件提取.docx,43,118,596,宁夏02考场,宁夏,02考场,2026-03-16,5,经纬度换算;航向方位判断;速度高度参数设置;转弯停留循环设置;起飞返航点定位;题型:航向相同相反,doc_condition_count_mismatch;source_gap,"宁夏02考场地面站真题 | 日期：2026.03.16
(一) 与 的相对方位由委任代表根据 现场环境等情况进行决定。规划扫描航线要求不闭合不循环，航线长 度为a,航线间隔为b,航线相对地面高度为c,水平速度为d,垂 直速度为e，转弯模式为停止转弯，停留时间不作要求；
(二) a值为300米，b值为100米，c值为300m,d值为 3m/s,e值为2m/s。
1、 起飞点经纬度： N:28°39'30” E:115°56′32""
2、 起飞点到任务航线2 点的距离是100米。 起飞点-2和2点-3点航 向相同。
3、 3号点位于起飞点 NE方位。"
